"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"29.01.2025","1.301,70","1.289,24","1.307,76","1.287,49","","1,22%"
"28.01.2025","1.286,06","1.273,77","1.289,20","1.269,63","","0,64%"
"27.01.2025","1.277,85","1.310,47","1.311,89","1.269,52","","-2,67%"
"24.01.2025","1.312,95","1.288,57","1.314,51","1.287,07","","1,60%"
"23.01.2025","1.292,31","1.299,98","1.300,35","1.275,10","","-0,76%"
"22.01.2025","1.302,21","1.292,58","1.317,05","1.292,40","","0,94%"
"21.01.2025","1.290,12","1.270,97","1.302,19","1.263,75","","1,79%"
"20.01.2025","1.267,48","1.262,31","1.269,07","1.260,57","","0,07%"
"17.01.2025","1.266,56","1.259,99","1.270,86","1.247,23","","0,52%"
"16.01.2025","1.259,99","1.265,22","1.278,40","1.258,96","","-0,03%"
"15.01.2025","1.260,32","1.264,52","1.279,92","1.247,66","","-0,03%"
"14.01.2025","1.260,67","1.225,89","1.263,48","1.225,26","","2,95%"
"13.01.2025","1.224,54","1.250,02","1.251,23","1.220,23","","-2,02%"
"10.01.2025","1.249,76","1.249,26","1.272,98","1.245,53","","0,26%"
"09.01.2025","1.246,54","1.245,03","1.248,39","1.241,04","","0,26%"
"08.01.2025","1.243,35","1.222,37","1.245,42","1.218,70","","2,02%"
"07.01.2025","1.218,76","1.205,93","1.240,25","1.205,81","","0,95%"
"06.01.2025","1.207,29","1.218,49","1.228,41","1.207,18","","-0,77%"
"03.01.2025","1.216,64","1.228,67","1.231,36","1.216,64","","-0,53%"
"02.01.2025","1.223,09","1.175,22","1.224,56","1.173,38","","4,13%"
"31.12.2024","1.174,54","1.174,54","1.174,54","1.174,54","","0,82%"
"30.12.2024","1.164,93","1.184,43","1.186,17","1.158,55","","-1,67%"
"27.12.2024","1.184,74","1.193,72","1.193,91","1.175,45","","-0,37%"
"26.12.2024","1.189,15","1.187,49","1.194,85","1.186,01","","0,21%"
"25.12.2024","1.186,66","1.187,39","1.187,89","1.186,66","","0,01%"
"24.12.2024","1.186,51","1.188,48","1.188,78","1.180,65","","-0,28%"
"23.12.2024","1.189,82","1.192,19","1.195,30","1.180,17","","0,06%"
"20.12.2024","1.189,15","1.177,10","1.202,07","1.176,98","","0,48%"
"19.12.2024","1.183,48","1.189,82","1.203,21","1.180,88","","-1,78%"
"18.12.2024","1.204,92","1.246,84","1.247,36","1.196,51","","-3,32%"
"17.12.2024","1.246,26","1.257,70","1.257,88","1.232,38","","-0,70%"
"16.12.2024","1.255,10","1.267,50","1.269,56","1.252,11","","-1,39%"
"13.12.2024","1.272,79","1.299,99","1.300,71","1.265,47","","-2,74%"
"12.12.2024","1.308,71","1.355,81","1.357,11","1.307,21","","-3,13%"
"11.12.2024","1.351,03","1.317,37","1.353,01","1.315,90","","2,56%"
