Date,Gold,GDX,HUI,XGD,FTSE_Gold,XAU_Index,MVG,Brent,WTI,USD_Index,VIX,SP500,MSCI_ACWI,CAD_USD,Gold_Return,GDX_Return,HUI_Return,XGD_Return,FTSE_Gold_Return,XAU_Index_Return,MVG_Return,Brent_Return,WTI_Return,USD_Index_Return,VIX_Return,SP500_Return,MSCI_ACWI_Return,CAD_USD_Return,Gold_MA20,Gold_MA50,Gold_Volatility,Gold_RSI,Gold_GDX_Ratio
2015-12-01,1069.49,14.16,114.45,8.06,886.38,47.69,446.79,44.44,41.85,99.8,14.67,2102.6,1049.8,0.7487,0.004751849459515406,0.02865525576037615,0.03250152886599411,0.02640002472422007,0.022625941666187546,0.032824771361271855,0.02165218465564013,-0.0038180843687442407,0.004790428322632739,-0.003700559306254545,-0.09487629998222712,0.010614491242813086,0.00935011094497728,0.0004007748367050271,1080.146,1122.6536,0.006510360525200417,39.059009068208724,75.52895480225989
2015-12-02,1053.69,13.79,111.82,7.9,874.25,46.54,443.02,42.49,39.94,99.99,15.91,2079.5,1041.79,0.7494,-0.014883610121948478,-0.026477396460363338,-0.02324761080007657,-0.020050797045561078,-0.013779376618086576,-0.024409574435987222,-0.00847376981297089,-0.04487121064470892,-0.046713468947815286,0.0019019976703397155,0.08114325019480506,-0.011047193958764067,-0.007659282324534011,0.000934517122947453,1077.4585000000002,1121.1194,0.00694516498424794,32.73127753303979,76.40971718636695
2015-12-03,1062.57,14.08,114.32,8.03,884.29,47.17,446.01,43.84,41.08,97.62,18.11,2049.6,1031.81,0.7487,0.00839221278819521,0.020811658924685915,0.022111098023112685,0.016321768485694364,0.011418687194754638,0.01344593942202458,0.0067264575404540365,0.03127788851303986,0.028143057072688306,-0.023987790528756468,0.12951642954562642,-0.01448282804049663,-0.009625845929344552,-0.0009345171229474069,1075.3895,1119.2906,0.007354649187146217,39.27953597232112,75.46661931818181
2015-12-04,1086.99,14.83,121.44,8.54,931.87,49.95,465.19,43.0,39.97,98.35,14.81,2091.7,1039.57,0.7484,0.022721906465511737,0.05189680541994435,0.06041878002570778,0.06157647984180822,0.05240825683987604,0.05726440779839227,0.04210455098939863,-0.019346526946197744,-0.027392212337125275,0.007450154376066494,-0.20116164361561453,0.020332480317404363,0.0074926245338462405,-0.00040077483670510115,1075.307,1118.1055999999999,0.00865064832748211,51.69811320754721,73.29669588671612
2015-12-07,1070.39,14.2,115.45,8.23,904.3,47.3,451.25,40.73,37.65,98.66,15.84,2077.1,1033.94,0.741,-0.015389340418496482,-0.04341019154262579,-0.05058277784681543,-0.03697499311149986,-0.03003215623168163,-0.05451220959667539,-0.030424414635677105,-0.0542351940332413,-0.0597962184773296,0.0031470509705240316,0.06723575810657244,-0.007004442377811444,-0.005430418792732317,-0.009936969103847565,1074.2215,1116.8724,0.009258165485473927,50.00793524837336,75.37957746478874
2015-12-08,1074.69,14.08,113.89,8.18,890.82,46.47,447.19,40.26,37.51,98.47,17.6,2063.6,1023.73,0.7362,0.0040091798531313085,-0.008486613877318694,-0.013604465514244686,-0.006093864074322892,-0.015018776886474915,-0.01770335240100026,-0.009037949415790909,-0.011606501448675746,-0.0037253901521066817,-0.0019276625458814272,0.10536051565782635,-0.006520659711567919,-0.00992392734852208,-0.006498804351166128,1073.4605,1115.817,0.009321378819401536,51.37012736395213,76.32741477272728
2015-12-09,1073.21,14.27,115.89,8.25,905.97,47.21,453.94,40.11,37.16,97.34,19.61,2047.6,1019.96,0.7364,-0.0013780904457623233,0.013404080758848648,0.017408395060039952,0.00852104973193405,0.016863806052004725,0.01579879146130843,0.014981470486023767,-0.0037327404296839083,-0.00937465014815821,-0.01154192885440242,0.10814073816414865,-0.007783654787066704,-0.003689409133825551,0.0002716284140022418,1072.8139999999999,1114.9812,0.009300492113718778,46.163480003339714,75.2074281709881
2015-12-10,1071.54,14.21,115.99,8.29,906.52,47.37,453.64,39.73,36.76,97.94,19.34,2052.2,1018.89,0.734,-0.0015572913742870238,-0.004213489379735648,0.000862515147485165,0.0048367688006138,0.0006068999187654883,0.0033833823774649784,-0.0006610987701939601,-0.009519109955454044,-0.010822616458151416,0.00614504186886297,-0.013864150183106671,0.002244012844680652,-0.0010496113968497432,-0.003264420744407254,1072.1385,1114.1409999999998,0.009302583364396943,47.19993170565138,75.40745953553835
2015-12-11,1074.89,14.38,116.49,8.41,908.79,47.41,453.43,37.93,35.62,97.56,24.39,2012.4,1002.7,0.727,0.003121464683285165,0.011892410183891268,0.0043014519179007836,0.014371504837653091,0.002500951554491248,0.0008440599783665425,-0.0004630293224379475,-0.046364214125699944,-0.03150301962597077,-0.0038874729264517754,0.23199772220268075,-0.019584348810945163,-0.01601743789635775,-0.009582551080996189,1071.701,1112.876,0.009338202025716412,52.48366598048876,74.74895688456189
2015-12-14,1062.9,13.56,109.01,7.91,869.5,44.57,442.87,37.92,36.31,97.6,22.73,2021.9,998.71,0.7282,-0.011217309205212312,-0.058714069780651086,-0.06636581127141841,-0.061293692205294216,-0.044195710590883196,-0.061772189955562426,-0.02356462937013077,-0.0002636783139864678,0.019185907564728915,0.00040992007132726314,-0.07048757436337705,0.004709623756091725,-0.003987194313998682,0.0016492582078135674,1070.7035,1111.4189999999999,0.009646737894003776,44.645742961639904,78.38495575221239
2015-12-15,1060.74,13.63,109.19,7.93,866.59,44.68,440.77,38.45,37.35,98.22,20.95,2043.4,1007.53,0.7283,-0.0020342437935493966,0.005148963196191725,0.0016498628857077445,0.0025252538671939884,-0.003352363904288144,0.0024649872425354033,-0.004753075808137284,0.013880018564831963,0.02823972615258195,0.006332367192051765,-0.08154699149630519,0.010577423784068164,0.008792623836578492,0.0001373154825363987,1070.222,1109.6915999999999,0.009322014442113799,45.394793738649106,77.82391782831988
2015-12-16,1072.94,14.17,114.18,8.31,894.72,46.7,456.42,37.19,35.52,97.87,17.86,2073.1,1020.91,0.7257,0.011435766334290458,0.038853807994147824,0.04468666651013828,0.04680657322060022,0.03194485027528657,0.04421819047385178,0.03489024079084119,-0.033318788014674396,-0.05023699345485692,-0.0035697931733703852,-0.15957507091979373,0.01442998438174332,0.013192595353212414,-0.0035763449397780973,1070.3120000000001,1108.2424,0.009693464125008025,50.27171772859733,75.71912491178547
2015-12-17,1051.74,13.34,106.11,7.83,849.58,43.21,439.08,37.06,34.95,99.27,18.94,2041.9,1014.74,0.7176,-0.019956608617766724,-0.060360013215111474,-0.07329985865061425,-0.05949709886464514,-0.051768710444385524,-0.07767221473100984,-0.03873180941814911,-0.0035016870797647945,-0.016177449444150012,0.0142033431639023,0.05871251230957936,-0.015164324610077624,-0.006061964379223187,-0.011224395539504889,1068.779,1106.4979999999998,0.010344256528330936,47.37623394938028,78.84107946026987
2015-12-18,1066.19,13.63,109.25,8.08,867.67,44.54,445.33,36.88,34.73,98.7,20.7,2005.5,1002.54,0.7166,0.013645610778808635,0.021506205220963682,0.029162542090200524,0.03142936253029225,0.021069348319216818,0.030315711885379806,0.014133951551412484,-0.004868822168820641,-0.00631460192383677,-0.005758464162194471,0.088857612513391,-0.01798734071888158,-0.012095642392341769,-0.0013945058737329058,1068.1835,1104.6712,0.010854398775932996,50.61642404402033,78.22377109317682
2015-12-21,1078.44,13.76,111.68,8.23,883.48,45.33,450.58,36.35,34.74,98.36,18.7,2021.2,1005.55,0.7164,0.011424006216963545,0.009492586796756268,0.021998805038362927,0.01839414215597456,0.018057196225100644,0.017581403123536295,0.011720061378468474,-0.014475194708864785,0.0002878940569764286,-0.0034507290914441036,-0.10161017641078243,0.007797988207645899,0.00299787584650486,-0.0002791346842967009,1068.6385,1102.96,0.011014503551050426,52.968490878938645,78.375
